Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s190.align.1.tree	26	205.590746905	716.50136
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s191.align.1.tree	24	205.471337416	716.10704
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s192.align.1.tree	24	205.665448962	716.71361
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s193.align.1.tree	22	205.651381252	717.20911
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s194.align.1.tree	22	205.73450375	716.81438
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s195.align.1.tree	20	205.648849897	716.62365
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s196.align.1.tree	24	205.751038361	717.33946
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s197.align.1.tree	14	205.706351129	716.17852
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s198.align.1.tree	18	205.73932667	716.628
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s199.align.1.tree	20	205.657689615	716.65404
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s200.align.1.tree	22	205.818016287	717.30647
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s201.align.1.tree	24	205.724353643	717.08467
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s202.align.1.tree	22	205.743880003	717.16452
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s203.align.1.tree	18	205.699387792	716.63391
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s204.align.1.tree	24	205.765592956	716.85043
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s205.align.1.tree	16	205.671666382	716.41001
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s206.align.1.tree	18	205.694075289	716.93728
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s207.align.1.tree	24	205.755460238	716.97874
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s208.align.1.tree	14	205.423837388	715.73777
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s209.align.1.tree	18	205.459872023	716.20066
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s210.align.1.tree	16	205.806693173	716.82424
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s211.align.1.tree	22	205.823316033	717.0749
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s212.align.1.tree	22	205.8057357	717.4106
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s213.align.1.tree	20	205.670383257	717.01644
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s214.align.1.tree	18	205.632902138	716.3649
