Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s148.align.1.tree	24	206.032572616	717.91394
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s149.align.1.tree	24	206.004875567	717.80124
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s150.align.1.tree	26	205.976195627	717.67107
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s151.align.1.tree	16	205.926690112	717.14604
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s152.align.1.tree	26	205.969439081	717.67825
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s153.align.1.tree	12	205.964009061	717.26003
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s154.align.1.tree	12	205.885016552	717.09926
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s155.align.1.tree	22	205.860413303	717.53868
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s156.align.1.tree	18	205.97101231	717.53006
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s157.align.1.tree	22	205.880197261	717.24881
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s158.align.1.tree	18	205.872276621	717.1871
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s159.align.1.tree	26	205.997050567	717.74927
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s160.align.1.tree	24	205.978543837	717.59869
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s161.align.1.tree	12	205.948298323	717.32869
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s162.align.1.tree	20	205.910826128	717.24222
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s163.align.1.tree	22	205.883874485	717.25845
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s164.align.1.tree	26	205.93714485	717.61941
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s165.align.1.tree	14	205.952806455	717.29219
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s166.align.1.tree	26	205.931253524	717.68772
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s167.align.1.tree	16	205.910104512	717.09312
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s168.align.1.tree	22	205.88596696	717.29877
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s169.align.1.tree	14	205.959643266	717.46681
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s170.align.1.tree	14	205.927866114	717.29162
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s171.align.1.tree	26	205.87309514	717.41318
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s172.align.1.tree	14	205.838196214	716.9618
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s173.align.1.tree	16	205.929361037	717.20619
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s174.align.1.tree	16	205.886840375	717.11636
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s175.align.1.tree	20	205.946693341	717.47641
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s176.align.1.tree	22	205.950784114	717.4395
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s177.align.1.tree	24	205.930192628	717.31257
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s178.align.1.tree	18	205.893856948	717.07437
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s179.align.1.tree	14	205.958782626	717.17582
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s180.align.1.tree	18	205.857939473	717.10005
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s181.align.1.tree	26	205.996500322	717.68607
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s182.align.1.tree	18	205.938837753	717.33459
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s183.align.1.tree	26	205.96143524	717.50612
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s184.align.1.tree	24	205.930274023	717.46582
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s185.align.1.tree	18	205.889193072	717.30786
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s186.align.1.tree	26	205.975040212	717.60359
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s187.align.1.tree	22	205.882662259	717.331
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s188.align.1.tree	16	205.974508336	717.27745
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s189.align.1.tree	18	205.962975372	717.55236
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s190.align.1.tree	16	205.863729128	717.22018
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s191.align.1.tree	24	205.933446876	717.44918
